"Survey","Haul","Latitude","Longitude","length","weight","Age","maturity_table_3","julian","year","sex.code","log.weight","sc.weight","year.class","apr.jul.wSST","nov.feb.wSST","annual.wSST","poll.SSB.2020","age.factor","prevyr_annual.wSST","cohort"
199001,60,57.83033,-154.129,310,194,4,"2",89,1990,"1",5.26785815906333,-2.1195298260812,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,310,214,4,"2",89,1990,"1",5.36597601502185,-1.85902866147446,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,211,4,"2",89,1990,"1",5.35185813347607,-1.89651138618882,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,217,4,"2",89,1990,"1",5.37989735354046,-1.82206775500586,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,219,4,"2",89,1990,"1",5.3890717298165,-1.79770994896636,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,220,4,"2",89,1990,"1",5.39362754635236,-1.78561433699306,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,223,4,"2",89,1990,"1",5.40717177146012,-1.74965465993125,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,225,4,"2",89,1990,"1",5.41610040220442,-1.7259493039131,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,320,323,4,"2",89,1990,"1",5.77765232322266,-0.766035376208958,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,330,229,4,"2",89,1990,"1",5.43372200355424,-1.67916426535901,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,330,241,4,"2",89,1990,"1",5.48479693349065,-1.54356123367161,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,340,250,4,"2",89,1990,"1",5.52146091786225,-1.44621900646313,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,340,261,4,"2",89,1990,"1",5.56452040732269,-1.33189682685334,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,350,296,4,"2",89,1990,"1",5.69035945432406,-0.997796392466393,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,350,306,4,"2",89,1990,"1",5.72358510195238,-0.909582888232774,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,360,302,4,"2",89,1990,"1",5.71042701737487,-0.944517369046181,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,380,345,4,"2",89,1990,"1",5.84354441703136,-0.591093037652355,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,380,362,4,"2",89,1990,"1",5.89164421182577,-0.463388936916744,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,390,419,4,"2",89,1990,"1",6.03787091992214,-0.0751596244884759,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,60,57.83033,-154.129,310,191,4,"2",89,1990,"1",5.25227342804663,-2.16090701008376,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,61,57.99467,-154.26383,310,207,4,"2",89,1990,"1",5.33271879326537,-1.94732599445746,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,61,57.99467,-154.26383,320,218,4,"2",89,1990,"1",5.38449506278909,-1.80986091862434,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,61,57.99467,-154.26383,340,253,4,"2",89,1990,"1",5.53338948872752,-1.41454886271466,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199001,61,57.99467,-154.26383,350,286,4,"2",89,1990,"1",5.65599181081985,-1.0890418754641,1986,7.46777334478166,4.80455680953132,7.10417740212546,421,"4",7.18869653675291,"1986"
199102,2,56.52717,-156.23183,320,208,4,"2",79,1991,"1",5.33753807970132,-1.9345308745797,1987,6.99398626883825,4.66954566107856,6.93649252476516,412,"4",7.10417740212546,"1987"
199102,2,56.52717,-156.23183,350,281,4,"2",79,1991,"1",5.63835466933375,-1.13586817280398,1987,6.99398626883825,4.66954566107856,6.93649252476516,412,"4",7.10417740212546,"1987"
